id	order	test	blocknum	trialnum	correct	latency
47	1	1	6	4	1	1933
47	1	1	6	5	1	1281
47	1	1	6	6	1	4655
47	1	1	6	7	1	2792
47	1	1	6	8	1	1164
47	1	1	6	9	0	2539
47	1	1	6	10	1	6842
47	1	1	6	11	1	1445
47	1	1	6	12	1	1657
47	1	1	6	13	1	884
47	1	1	6	14	1	1642
47	1	1	6	15	1	1118
47	1	1	6	16	1	1081
47	1	1	6	17	1	1102
47	1	1	6	18	1	1507
47	1	1	6	19	1	1674
47	1	1	6	20	1	1266
47	1	1	6	21	1	1676
47	1	1	6	22	1	988
47	1	1	6	23	1	2001
47	1	1	6	24	1	2293
47	1	1	6	25	1	1309
47	1	1	6	26	1	1092
47	1	1	6	27	1	857
47	1	1	6	28	1	1278
47	1	1	6	29	1	1127
47	1	1	6	30	1	2749
47	1	1	6	31	1	2824
47	1	1	6	32	1	1225
47	1	1	6	33	1	2279
47	1	1	6	34	1	975
47	1	1	6	35	1	763
47	1	1	6	36	1	2904
47	1	1	6	37	1	2013
47	1	1	6	38	1	1181
47	1	1	6	39	0	2567
47	1	1	6	40	1	2266
47	1	1	6	41	1	2360
47	1	1	6	42	1	1137
47	1	1	6	43	1	906
47	1	1	6	44	1	1964
47	1	1	6	45	1	799
47	1	1	6	46	1	993
47	1	1	6	47	1	878
47	1	1	6	48	1	1834
47	1	2	7	1	1	961
47	1	2	7	2	1	935
47	1	2	7	3	1	4061
47	1	2	7	4	1	1002
47	1	2	7	5	0	3136
47	1	2	7	6	1	1863
47	1	2	7	7	1	1168
47	1	2	7	8	1	1029
47	1	2	7	9	1	1071
47	1	2	7	10	1	3738
47	1	2	7	11	1	1959
47	1	2	7	12	1	1505
47	1	2	7	13	1	1292
47	1	2	7	14	1	1062
47	1	2	7	15	1	635
47	1	2	7	16	1	726
47	1	2	7	17	1	1754
47	1	2	7	18	1	4529
47	1	2	7	19	1	1440
47	1	2	7	20	1	1512
47	1	2	7	21	1	6443
47	1	2	7	22	1	2854
47	1	2	7	23	1	2565
47	1	2	7	24	1	1362
47	1	2	7	25	1	1017
47	1	2	7	26	1	912
47	1	2	7	27	1	2383
47	1	2	7	28	1	992
47	1	2	7	29	0	2668
47	1	2	7	30	1	3147
47	1	2	7	31	1	677
47	1	2	7	32	1	1218
47	1	2	7	33	1	2135
47	1	2	7	34	1	728
47	1	2	7	35	1	1003
47	1	2	7	36	1	2588
47	1	2	7	37	1	881
47	1	2	7	38	1	717
47	1	2	7	39	1	1300
47	1	2	7	40	0	1912
47	1	2	7	41	1	1866
47	1	2	7	42	1	1060
47	1	2	7	43	1	1493
47	1	2	7	44	1	2828
47	1	2	7	45	1	619
47	1	2	7	46	1	564
47	1	2	7	47	0	2062
47	1	2	7	48	1	3586
48	2	1	3	1	1	1394
48	2	1	3	2	1	1689
48	2	1	3	3	1	816
48	2	1	3	4	1	823
48	2	1	3	5	1	672
48	2	1	3	6	1	1004
48	2	1	3	7	1	1134
48	2	1	3	8	1	986
48	2	1	3	9	1	867
48	2	1	3	10	1	840
48	2	1	3	11	1	843
48	2	1	3	12	1	1018
48	2	1	3	13	1	547
48	2	1	3	14	1	688
48	2	1	3	15	1	1070
48	2	1	3	16	1	720
48	2	1	3	17	1	629
48	2	1	3	18	1	927
48	2	1	3	19	1	817
48	2	1	3	20	1	785
48	2	1	3	21	1	840
48	2	1	3	22	1	779
48	2	1	3	23	1	779
48	2	1	3	24	1	1461
48	2	1	3	25	1	1033
48	2	1	3	26	1	959
48	2	1	3	27	1	874
48	2	1	3	28	1	1792
48	2	1	3	29	1	1503
48	2	1	3	30	1	786
48	2	1	3	31	1	827
48	2	1	3	32	1	738
48	2	1	3	33	1	963
48	2	1	3	34	1	1369
48	2	1	3	35	1	694
48	2	1	3	36	1	979
48	2	1	3	37	1	793
48	2	1	3	38	1	1061
48	2	1	3	39	1	872
48	2	1	3	40	1	952
48	2	1	3	41	1	773
48	2	1	3	42	1	658
48	2	1	3	43	1	724
48	2	1	3	44	1	887
48	2	1	3	45	0	1620
48	2	1	3	46	1	841
48	2	1	3	47	1	966
48	2	1	3	48	1	862
48	2	2	4	1	1	812
48	2	2	4	2	1	1035
48	2	2	4	3	1	1132
48	2	2	4	4	1	757
48	2	2	4	5	1	925
48	2	2	4	6	1	873
48	2	2	4	7	1	938
48	2	2	4	8	1	897
48	2	2	4	9	1	729
48	2	2	4	10	1	727
48	2	2	4	11	1	736
48	2	2	4	12	1	908
48	2	2	4	13	1	739
48	2	2	4	14	1	684
48	2	2	4	15	1	586
48	2	2	4	16	1	813
48	2	2	4	17	1	609
48	2	2	4	18	0	1224
48	2	2	4	19	1	2928
48	2	2	4	20	1	779
48	2	2	4	21	1	594
48	2	2	4	22	1	1086
48	2	2	4	23	1	1013
48	2	2	4	24	1	956
48	2	2	4	25	1	603
48	2	2	4	26	1	868
48	2	2	4	27	1	893
48	2	2	4	28	1	843
48	2	2	4	29	1	1726
48	2	2	4	30	1	727
48	2	2	4	31	1	646
48	2	2	4	32	1	940
48	2	2	4	33	1	803
48	2	2	4	34	1	963
48	2	2	4	35	1	702
48	2	2	4	36	1	786
48	2	2	4	37	1	667
48	2	2	4	38	1	679
48	2	2	4	39	1	792
48	2	2	4	40	1	1127
48	2	2	4	41	1	713
48	2	2	4	42	1	887
48	2	2	4	43	1	935
48	2	2	4	44	1	1002
48	2	2	4	45	1	787
48	2	2	4	46	1	654
48	2	2	4	47	1	935
48	2	2	4	48	1	879
48	2	1	6	1	1	897
48	2	1	6	2	1	847
48	2	1	6	3	1	648
48	2	1	6	4	1	943
48	2	1	6	5	1	1180
48	2	1	6	6	1	701
48	2	1	6	7	1	825
48	2	1	6	8	1	1313
48	2	1	6	9	1	742
48	2	1	6	10	1	794
48	2	1	6	11	1	683
48	2	1	6	12	1	920
48	2	1	6	13	1	801
48	2	1	6	14	1	786
48	2	1	6	15	1	881
48	2	1	6	16	1	875
48	2	1	6	17	1	552
48	2	1	6	18	1	574
48	2	1	6	19	0	1301
48	2	1	6	20	1	1374
48	2	1	6	21	1	751
48	2	1	6	22	1	799
48	2	1	6	23	1	757
48	2	1	6	24	1	819
48	2	1	6	25	1	693
48	2	1	6	26	1	753
48	2	1	6	27	1	1561
48	2	1	6	28	1	1607
48	2	1	6	29	1	791
48	2	1	6	30	1	834
48	2	1	6	31	1	718
48	2	1	6	32	1	706
48	2	1	6	33	1	845
48	2	1	6	34	1	1085
48	2	1	6	35	1	788
48	2	1	6	36	1	1845
48	2	1	6	37	1	792
48	2	1	6	38	1	685
48	2	1	6	39	1	747
48	2	1	6	40	1	648
48	2	1	6	41	1	782
48	2	1	6	42	1	944
48	2	1	6	43	1	1114
48	2	1	6	44	1	662
48	2	1	6	45	1	713
48	2	1	6	46	1	900
48	2	1	6	47	1	771
48	2	1	6	48	1	857
48	2	2	7	1	1	874
48	2	2	7	2	1	979
48	2	2	7	3	1	713
48	2	2	7	4	1	713
48	2	2	7	5	1	581
48	2	2	7	6	1	769
48	2	2	7	7	1	627
48	2	2	7	8	1	658
48	2	2	7	9	1	607
48	2	2	7	10	1	657
48	2	2	7	11	1	965
48	2	2	7	12	1	771
48	2	2	7	13	1	641
48	2	2	7	14	1	926
48	2	2	7	15	1	688
48	2	2	7	16	1	776
48	2	2	7	17	1	1018
48	2	2	7	18	1	800
48	2	2	7	19	1	876
48	2	2	7	20	1	766
48	2	2	7	21	1	662
48	2	2	7	22	1	927
48	2	2	7	23	1	914
48	2	2	7	24	1	808
48	2	2	7	25	1	711
48	2	2	7	26	1	781
48	2	2	7	27	1	902
48	2	2	7	28	1	746
48	2	2	7	29	1	727
48	2	2	7	30	1	620
48	2	2	7	31	1	854
48	2	2	7	32	1	788
48	2	2	7	33	1	789
48	2	2	7	34	1	737
48	2	2	7	35	1	723
48	2	2	7	36	1	843
48	2	2	7	37	1	858
48	2	2	7	38	1	714
48	2	2	7	39	1	902
48	2	2	7	40	1	720
48	2	2	7	41	1	748
48	2	2	7	42	1	862
48	2	2	7	43	1	739
48	2	2	7	44	1	632
48	2	2	7	45	1	824
48	2	2	7	46	1	778
48	2	2	7	47	1	698
48	2	2	7	48	1	850
49	1	1	3	1	1	597
49	1	1	3	2	1	480
49	1	1	3	3	1	593
49	1	1	3	4	1	392
49	1	1	3	5	1	517
49	1	1	3	6	1	347
49	1	1	3	7	1	393
49	1	1	3	8	0	801
49	1	1	3	9	1	683
49	1	1	3	10	1	472
49	1	1	3	11	1	496
49	1	1	3	12	1	643
49	1	1	3	13	0	913
49	1	1	3	14	1	466
49	1	1	3	15	1	576
49	1	1	3	16	1	428
49	1	1	3	17	1	446
49	1	1	3	18	1	486
49	1	1	3	19	1	583
49	1	1	3	20	1	574
49	1	1	3	21	1	483
49	1	1	3	22	1	416
49	1	1	3	23	1	364
49	1	1	3	24	1	526
49	1	1	3	25	1	479
49	1	1	3	26	1	564
49	1	1	3	27	0	736
49	1	1	3	28	1	757
49	1	1	3	29	1	488
49	1	1	3	30	1	714
49	1	1	3	31	1	634
49	1	1	3	32	1	484
49	1	1	3	33	1	403
49	1	1	3	34	0	753
49	1	1	3	35	1	503
49	1	1	3	36	1	424
49	1	1	3	37	0	738
49	1	1	3	38	1	551
49	1	1	3	39	1	470
49	1	1	3	40	1	387
49	1	1	3	41	1	469
49	1	1	3	42	1	540
49	1	1	3	43	0	655
49	1	1	3	44	1	301
49	1	1	3	45	1	311
49	1	1	3	46	1	474
49	1	1	3	47	0	950
49	1	1	3	48	1	696
49	1	2	4	1	1	434
49	1	2	4	2	1	650
49	1	2	4	3	1	405
49	1	2	4	4	0	742
49	1	2	4	5	1	376
49	1	2	4	6	1	346
49	1	2	4	7	1	350
49	1	2	4	8	1	371
49	1	2	4	9	1	575
49	1	2	4	10	1	454
49	1	2	4	11	1	519
49	1	2	4	12	1	488
49	1	2	4	13	1	461
49	1	2	4	14	1	834
49	1	2	4	15	1	611
49	1	2	4	16	1	484
49	1	2	4	17	1	473
49	1	2	4	18	1	415
49	1	2	4	19	1	490
49	1	2	4	20	1	549
49	1	2	4	21	0	759
49	1	2	4	22	1	480
49	1	2	4	23	1	803
49	1	2	4	24	1	391
49	1	2	4	25	1	487
49	1	2	4	26	1	448
49	1	2	4	27	1	418
49	1	2	4	28	1	558
49	1	2	4	29	1	462
49	1	2	4	30	1	587
49	1	2	4	31	1	387
49	1	2	4	32	1	440
49	1	2	4	33	1	365
49	1	2	4	34	1	528
49	1	2	4	35	1	568
49	1	2	4	36	1	473
49	1	2	4	37	1	460
49	1	2	4	38	1	501
49	1	2	4	39	1	423
49	1	2	4	40	0	765
49	1	2	4	41	0	797
49	1	2	4	42	1	566
49	1	2	4	43	1	474
49	1	2	4	44	0	882
49	1	2	4	45	1	875
49	1	2	4	46	1	463
49	1	2	4	47	1	474
49	1	2	4	48	1	543
49	1	1	6	1	1	658
49	1	1	6	2	1	667
49	1	1	6	3	1	466
49	1	1	6	4	0	938
49	1	1	6	5	1	430
49	1	1	6	6	1	422
49	1	1	6	7	0	860
49	1	1	6	8	1	503
49	1	1	6	9	1	662
49	1	1	6	10	1	574
49	1	1	6	11	1	371
49	1	1	6	12	0	952
49	1	1	6	13	0	966
49	1	1	6	14	0	1325
49	1	1	6	15	1	981
49	1	1	6	16	1	697
49	1	1	6	17	1	670
49	1	1	6	18	1	457
49	1	1	6	19	0	985
49	1	1	6	20	1	554
49	1	1	6	21	1	570
49	1	1	6	22	0	759
49	1	1	6	23	1	700
49	1	1	6	24	1	450
49	1	1	6	25	1	488
49	1	1	6	26	1	755
49	1	1	6	27	1	364
49	1	1	6	28	0	1332
49	1	1	6	29	1	909
49	1	1	6	30	0	907
49	1	1	6	31	1	488
49	1	1	6	32	1	478
49	1	1	6	33	1	409
49	1	1	6	34	1	412
49	1	1	6	35	1	668
49	1	1	6	36	1	968
49	1	1	6	37	1	710
49	1	1	6	38	1	1280
49	1	1	6	39	1	706
49	1	1	6	40	0	782
49	1	1	6	41	1	715
49	1	1	6	42	1	455
49	1	1	6	43	1	546
49	1	1	6	44	0	884
49	1	1	6	45	0	906
49	1	1	6	46	1	977
49	1	1	6	47	1	514
49	1	1	6	48	0	981
49	1	2	7	1	1	471
49	1	2	7	2	1	417
49	1	2	7	3	1	489
49	1	2	7	4	1	353
49	1	2	7	5	1	401
49	1	2	7	6	1	404
49	1	2	7	7	1	433
49	1	2	7	8	1	416
49	1	2	7	9	1	280
49	1	2	7	10	0	820
49	1	2	7	11	1	689
49	1	2	7	12	1	506
49	1	2	7	13	1	416
49	1	2	7	14	1	669
49	1	2	7	15	1	485
49	1	2	7	16	0	838
49	1	2	7	17	1	561
49	1	2	7	18	1	368
49	1	2	7	19	1	433
49	1	2	7	20	1	511
49	1	2	7	21	1	490
49	1	2	7	22	1	534
49	1	2	7	23	0	756
49	1	2	7	24	0	760
49	1	2	7	25	1	689
49	1	2	7	26	1	519
49	1	2	7	27	1	709
49	1	2	7	28	1	459
49	1	2	7	29	1	347
49	1	2	7	30	1	490
49	1	2	7	31	0	720
49	1	2	7	32	0	936
49	1	2	7	33	1	1244
49	1	2	7	34	1	580
49	1	2	7	35	1	809
49	1	2	7	36	1	622
49	1	2	7	37	1	497
49	1	2	7	38	1	627
49	1	2	7	39	0	713
49	1	2	7	40	0	1150
49	1	2	7	41	1	403
49	1	2	7	42	1	736
49	1	2	7	43	1	419
49	1	2	7	44	1	652
49	1	2	7	45	1	296
49	1	2	7	46	1	514
49	1	2	7	47	0	676
49	1	2	7	48	1	548
50	2	1	3	1	1	1705
50	2	1	3	2	1	1143
50	2	1	3	3	1	1412
50	2	1	3	4	1	1467
50	2	1	3	5	1	1366
50	2	1	3	6	1	1104
50	2	1	3	7	1	1618
50	2	1	3	8	1	960
50	2	1	3	9	1	1207
50	2	1	3	10	1	1063
50	2	1	3	11	1	622
50	2	1	3	12	1	2345
50	2	1	3	13	1	1456
50	2	1	3	14	1	1567
50	2	1	3	15	0	1531
50	2	1	3	16	1	1156
50	2	1	3	17	1	802
50	2	1	3	18	1	1645
50	2	1	3	19	1	1508
50	2	1	3	20	0	2475
50	2	1	3	21	1	1159
50	2	1	3	22	1	1667
50	2	1	3	23	1	1267
50	2	1	3	24	1	694
50	2	1	3	25	1	1509
50	2	1	3	26	1	1051
50	2	1	3	27	1	536
50	2	1	3	28	1	851
50	2	1	3	29	1	811
50	2	1	3	30	1	783
50	2	1	3	31	1	1008
50	2	1	3	32	1	721
50	2	1	3	33	1	745
50	2	1	3	34	1	1140
50	2	1	3	35	1	652
50	2	1	3	36	1	606
50	2	1	3	37	1	1114
50	2	1	3	38	0	1570
50	2	1	3	39	1	730
50	2	1	3	40	1	856
50	2	1	3	41	1	1061
50	2	1	3	42	1	1208
50	2	1	3	43	1	801
50	2	1	3	44	1	1181
50	2	1	3	45	1	719
50	2	1	3	46	1	1563
50	2	1	3	47	1	1511
50	2	1	3	48	1	906
50	2	2	4	1	1	965
50	2	2	4	2	1	858
50	2	2	4	3	1	637
50	2	2	4	4	1	786
50	2	2	4	5	1	1071
50	2	2	4	6	1	648
50	2	2	4	7	1	706
50	2	2	4	8	1	666
50	2	2	4	9	1	584
50	2	2	4	10	1	694
50	2	2	4	11	1	619
50	2	2	4	12	1	715
50	2	2	4	13	1	966
50	2	2	4	14	1	871
50	2	2	4	15	1	636
50	2	2	4	16	1	865
50	2	2	4	17	1	1665
50	2	2	4	18	1	870
50	2	2	4	19	1	839
50	2	2	4	20	1	705
50	2	2	4	21	1	595
50	2	2	4	22	1	648
50	2	2	4	23	1	732
50	2	2	4	24	1	721
50	2	2	4	25	1	594
50	2	2	4	26	1	620
50	2	2	4	27	1	647
50	2	2	4	28	1	772
50	2	2	4	29	1	814
50	2	2	4	30	1	815
50	2	2	4	31	1	611
50	2	2	4	32	1	1138
50	2	2	4	33	1	1279
50	2	2	4	34	1	1250
50	2	2	4	35	1	696
50	2	2	4	36	1	1292
50	2	2	4	37	0	1203
50	2	2	4	38	1	675
50	2	2	4	39	1	1553
50	2	2	4	40	1	676
50	2	2	4	41	1	1741
50	2	2	4	42	0	1680
50	2	2	4	43	1	732
50	2	2	4	44	1	652
50	2	2	4	45	1	647
50	2	2	4	46	1	1950
50	2	2	4	47	1	788
50	2	2	4	48	1	841
50	2	1	6	1	1	844
50	2	1	6	2	1	645
50	2	1	6	3	1	539
50	2	1	6	4	1	609
50	2	1	6	5	1	641
50	2	1	6	6	1	584
50	2	1	6	7	1	687
50	2	1	6	8	1	660
50	2	1	6	9	1	675
50	2	1	6	10	1	749
50	2	1	6	11	1	637
50	2	1	6	12	1	636
50	2	1	6	13	1	866
50	2	1	6	14	0	915
50	2	1	6	15	1	1157
50	2	1	6	16	1	666
50	2	1	6	17	1	500
50	2	1	6	18	1	517
50	2	1	6	19	0	1257
50	2	1	6	20	1	761
50	2	1	6	21	1	880
50	2	1	6	22	1	608
50	2	1	6	23	1	557
50	2	1	6	24	1	611
50	2	1	6	25	1	593
50	2	1	6	26	1	592
50	2	1	6	27	1	570
50	2	1	6	28	1	771
50	2	1	6	29	1	457
50	2	1	6	30	1	599
50	2	1	6	31	1	802
50	2	1	6	32	1	510
50	2	1	6	33	1	742
50	2	1	6	34	0	792
50	2	1	6	35	1	969
50	2	1	6	36	1	661
50	2	1	6	37	1	1139
50	2	1	6	38	1	553
50	2	1	6	39	1	457
50	2	1	6	40	1	829
50	2	1	6	41	1	621
50	2	1	6	42	1	581
50	2	1	6	43	1	570
50	2	1	6	44	1	593
50	2	1	6	45	1	865
50	2	1	6	46	1	650
50	2	1	6	47	1	653
50	2	1	6	48	1	745
50	2	2	7	1	1	676
50	2	2	7	2	1	591
50	2	2	7	3	1	830
50	2	2	7	4	1	689
50	2	2	7	5	1	500
50	2	2	7	6	1	585
50	2	2	7	7	1	564
50	2	2	7	8	1	650
50	2	2	7	9	1	682
50	2	2	7	10	1	623
50	2	2	7	11	1	664
50	2	2	7	12	1	543
50	2	2	7	13	1	535
50	2	2	7	14	1	687
50	2	2	7	15	1	1197
50	2	2	7	16	1	773
50	2	2	7	17	0	763
50	2	2	7	18	1	732
50	2	2	7	19	1	1156
50	2	2	7	20	1	707
50	2	2	7	21	1	568
50	2	2	7	22	1	769
50	2	2	7	23	1	607
50	2	2	7	24	1	734
50	2	2	7	25	1	666
50	2	2	7	26	1	654
50	2	2	7	27	1	635
50	2	2	7	28	1	713
50	2	2	7	29	1	786
50	2	2	7	30	1	567
50	2	2	7	31	1	1898
50	2	2	7	32	1	649
50	2	2	7	33	1	734
50	2	2	7	34	1	873
50	2	2	7	35	1	529
50	2	2	7	36	1	702
50	2	2	7	37	1	537
50	2	2	7	38	1	554
50	2	2	7	39	1	662
50	2	2	7	40	1	608
50	2	2	7	41	1	1200
50	2	2	7	42	1	692
50	2	2	7	43	1	585
50	2	2	7	44	1	648
50	2	2	7	45	1	1882
50	2	2	7	46	1	583
50	2	2	7	47	1	665
50	2	2	7	48	1	665
51	2	1	3	1	1	907
51	2	1	3	2	1	1428
51	2	1	3	3	1	1069
51	2	1	3	4	1	1134
51	2	1	3	5	1	920
51	2	1	3	6	1	1256
51	2	1	3	7	1	795
51	2	1	3	8	1	653
51	2	1	3	9	1	787
51	2	1	3	10	1	1191
51	2	1	3	11	1	637
51	2	1	3	12	1	973
51	2	1	3	13	1	851
51	2	1	3	14	1	1081
51	2	1	3	15	1	1205
51	2	1	3	16	0	2198
51	2	1	3	17	1	1352
51	2	1	3	18	1	1671
51	2	1	3	19	1	1524
51	2	1	3	20	1	1145
51	2	1	3	21	1	1150
51	2	1	3	22	1	1281
51	2	1	3	23	1	1009
51	2	1	3	24	1	1562
51	2	1	3	25	1	1338
51	2	1	3	26	1	749
51	2	1	3	27	1	677
51	2	1	3	28	1	650
51	2	1	3	29	1	826
51	2	1	3	30	1	1119
51	2	1	3	31	1	813
51	2	1	3	32	1	628
51	2	1	3	33	1	828
51	2	1	3	34	1	1095
51	2	1	3	35	1	803
51	2	1	3	36	1	1256
51	2	1	3	37	1	1451
51	2	1	3	38	1	1267
51	2	1	3	39	1	879
51	2	1	3	40	1	951
51	2	1	3	41	1	771
51	2	1	3	42	1	1057
51	2	1	3	43	1	580
51	2	1	3	44	1	670
51	2	1	3	45	1	694
51	2	1	3	46	1	907
51	2	1	3	47	1	971
51	2	1	3	48	1	1014
51	2	2	4	1	1	706
51	2	2	4	2	1	904
51	2	2	4	3	1	814
51	2	2	4	4	1	816
51	2	2	4	5	1	1025
51	2	2	4	6	1	663
51	2	2	4	7	1	669
51	2	2	4	8	1	895
51	2	2	4	9	1	573
51	2	2	4	10	1	984
51	2	2	4	11	1	662
51	2	2	4	12	1	721
51	2	2	4	13	1	775
51	2	2	4	14	1	624
51	2	2	4	15	1	597
51	2	2	4	16	1	1136
51	2	2	4	17	1	628
51	2	2	4	18	1	800
51	2	2	4	19	1	825
51	2	2	4	20	1	784
51	2	2	4	21	1	798
51	2	2	4	22	1	782
51	2	2	4	23	1	702
51	2	2	4	24	1	680
51	2	2	4	25	1	722
51	2	2	4	26	1	750
51	2	2	4	27	1	663
51	2	2	4	28	1	895
51	2	2	4	29	1	667
51	2	2	4	30	1	891
51	2	2	4	31	1	692
51	2	2	4	32	1	1694
51	2	2	4	33	1	1336
51	2	2	4	34	1	787
51	2	2	4	35	1	669
51	2	2	4	36	1	921
51	2	2	4	37	1	815
51	2	2	4	38	1	796
51	2	2	4	39	1	626
51	2	2	4	40	1	665
51	2	2	4	41	1	569
51	2	2	4	42	1	798
51	2	2	4	43	1	770
51	2	2	4	44	1	882
51	2	2	4	45	1	609
51	2	2	4	46	1	758
51	2	2	4	47	1	930
51	2	2	4	48	1	1285
51	2	1	6	1	1	749
51	2	1	6	2	1	781
51	2	1	6	3	1	527
51	2	1	6	4	1	518
51	2	1	6	5	1	841
51	2	1	6	6	1	462
51	2	1	6	7	1	533
51	2	1	6	8	1	448
51	2	1	6	9	1	555
51	2	1	6	10	1	548
51	2	1	6	11	1	553
51	2	1	6	12	1	480
51	2	1	6	13	1	634
51	2	1	6	14	1	570
51	2	1	6	15	1	493
51	2	1	6	16	1	612
51	2	1	6	17	1	505
51	2	1	6	18	1	482
51	2	1	6	19	1	487
51	2	1	6	20	1	546
51	2	1	6	21	1	561
51	2	1	6	22	1	519
51	2	1	6	23	1	518
51	2	1	6	24	1	571
51	2	1	6	25	1	534
51	2	1	6	26	1	545
51	2	1	6	27	1	505
51	2	1	6	28	1	534
51	2	1	6	29	1	504
51	2	1	6	30	1	548
51	2	1	6	31	1	863
51	2	1	6	32	1	628
51	2	1	6	33	1	613
51	2	1	6	34	1	586
51	2	1	6	35	1	561
51	2	1	6	36	1	559
51	2	1	6	37	1	624
51	2	1	6	38	1	513
51	2	1	6	39	1	374
51	2	1	6	40	1	461
51	2	1	6	41	1	533
51	2	1	6	42	1	502
51	2	1	6	43	1	586
51	2	1	6	44	1	533
51	2	1	6	45	1	529
51	2	1	6	46	1	559
51	2	1	6	47	1	396
51	2	1	6	48	1	495
51	2	2	7	1	1	573
51	2	2	7	2	1	473
51	2	2	7	3	1	502
51	2	2	7	4	1	503
51	2	2	7	5	1	398
51	2	2	7	6	1	488
51	2	2	7	7	1	373
51	2	2	7	8	1	568
51	2	2	7	9	1	612
51	2	2	7	10	1	572
51	2	2	7	11	1	500
51	2	2	7	12	1	437
51	2	2	7	13	1	478
51	2	2	7	14	1	533
51	2	2	7	15	1	531
51	2	2	7	16	1	540
51	2	2	7	17	1	569
51	2	2	7	18	1	424
51	2	2	7	19	1	621
51	2	2	7	20	1	455
51	2	2	7	21	1	439
51	2	2	7	22	1	406
51	2	2	7	23	1	623
51	2	2	7	24	1	500
51	2	2	7	25	1	556
51	2	2	7	26	1	523
51	2	2	7	27	0	1080
51	2	2	7	28	1	847
51	2	2	7	29	1	548
51	2	2	7	30	1	609
51	2	2	7	31	1	946
51	2	2	7	32	1	505
51	2	2	7	33	1	835
51	2	2	7	34	1	491
51	2	2	7	35	1	557
51	2	2	7	36	1	540
51	2	2	7	37	1	595
51	2	2	7	38	1	963
51	2	2	7	39	1	535
51	2	2	7	40	1	531
51	2	2	7	41	1	916
51	2	2	7	42	1	648
51	2	2	7	43	1	447
51	2	2	7	44	1	609
51	2	2	7	45	1	557
51	2	2	7	46	1	595
51	2	2	7	47	1	572
51	2	2	7	48	1	601
52	1	1	3	1	1	879
52	1	1	3	2	1	1154
52	1	1	3	3	1	1591
52	1	1	3	4	1	765
52	1	1	3	5	1	2496
52	1	1	3	6	1	727
52	1	1	3	7	1	899
52	1	1	3	8	1	1959
52	1	1	3	9	1	2773
52	1	1	3	10	1	724
52	1	1	3	11	1	1326
52	1	1	3	12	1	595
52	1	1	3	13	1	714
52	1	1	3	14	1	1531
52	1	1	3	15	1	1076
52	1	1	3	16	1	1032
52	1	1	3	17	1	622
52	1	1	3	18	1	658
52	1	1	3	19	1	618
52	1	1	3	20	1	760
52	1	1	3	21	1	645
52	1	1	3	22	1	700
52	1	1	3	23	1	531
52	1	1	3	24	1	543
52	1	1	3	25	1	484
52	1	1	3	26	1	667
52	1	1	3	27	1	1025
52	1	1	3	28	1	634
52	1	1	3	29	1	478
52	1	1	3	30	1	581
52	1	1	3	31	1	810
52	1	1	3	32	1	605
52	1	1	3	33	1	696
52	1	1	3	34	0	2026
52	1	1	3	35	1	2506
52	1	1	3	36	1	684
52	1	1	3	37	1	532
52	1	1	3	38	1	609
52	1	1	3	39	1	593
52	1	1	3	40	1	1554
52	1	1	3	41	1	789
52	1	1	3	42	1	537
52	1	1	3	43	1	656
52	1	1	3	44	1	672
52	1	1	3	45	1	670
52	1	1	3	46	1	533
52	1	1	3	47	1	1534
52	1	1	3	48	1	840
52	1	2	4	1	1	1148
52	1	2	4	2	1	1331
52	1	2	4	3	1	569
52	1	2	4	4	1	613
52	1	2	4	5	1	581
52	1	2	4	6	1	622
52	1	2	4	7	1	657
52	1	2	4	8	1	498
52	1	2	4	9	1	638
52	1	2	4	10	1	1430
52	1	2	4	11	1	501
52	1	2	4	12	1	561
52	1	2	4	13	1	484
52	1	2	4	14	1	866
52	1	2	4	15	1	1254
52	1	2	4	16	1	789
52	1	2	4	17	1	1312
52	1	2	4	18	1	446
52	1	2	4	19	0	1009
52	1	2	4	20	1	727
52	1	2	4	21	1	617
52	1	2	4	22	1	718
52	1	2	4	23	1	1350
52	1	2	4	24	1	798
52	1	2	4	25	1	648
52	1	2	4	26	1	1427
52	1	2	4	27	1	858
52	1	2	4	28	1	552
52	1	2	4	29	1	867
52	1	2	4	30	1	466
52	1	2	4	31	1	758
52	1	2	4	32	1	699
52	1	2	4	33	1	540
52	1	2	4	34	1	725
52	1	2	4	35	1	702
52	1	2	4	36	1	692
52	1	2	4	37	1	1315
52	1	2	4	38	1	1172
52	1	2	4	39	1	978
52	1	2	4	40	1	579
52	1	2	4	41	1	1329
52	1	2	4	42	1	1180
52	1	2	4	43	1	675
52	1	2	4	44	1	728
52	1	2	4	45	1	767
52	1	2	4	46	1	505
52	1	2	4	47	1	642
52	1	2	4	48	1	567
52	1	1	6	1	1	3267
52	1	1	6	2	1	2563
52	1	1	6	3	1	1797
52	1	1	6	4	1	1155
52	1	1	6	5	1	1259
52	1	1	6	6	1	1302
52	1	1	6	7	1	1454
52	1	1	6	8	1	1110
52	1	1	6	9	1	1460
52	1	1	6	10	1	1384
52	1	1	6	11	1	746
52	1	1	6	12	1	1007
52	1	1	6	13	1	833
52	1	1	6	14	1	906
52	1	1	6	15	1	751
52	1	1	6	16	0	2859
52	1	1	6	17	1	2372
52	1	1	6	18	1	1592
52	1	1	6	19	1	939
52	1	1	6	20	1	1753
52	1	1	6	21	1	1750
52	1	1	6	22	1	1188
52	1	1	6	23	1	1122
52	1	1	6	24	1	1459
